,track_id,genre_top
55988,82763,Electronic
55989,82764,Electronic
55990,82765,Electronic
55991,82766,Electronic
55992,82767,Electronic
55993,82768,Electronic
55994,82769,Electronic
55995,82770,Electronic
55996,82771,Electronic
55997,82772,Electronic
55998,82773,Electronic
55999,82774,Electronic
56000,82775,Electronic
56001,82776,Electronic
56002,82778,Hip-Hop
56003,82779,Hip-Hop
56004,82780,Hip-Hop
56005,82781,Hip-Hop
56006,82782,Hip-Hop
56007,82784,Hip-Hop
56008,82785,Hip-Hop
56009,82786,Hip-Hop
56010,82787,Hip-Hop
56011,82788,Other
56012,82789,Hip-Hop
56013,82790,Other
56014,82791,Other
56015,82792,Other
56016,82793,Other
56017,82794,Other
56018,82820,Other
56019,82822,Other
56020,82823,Other
56021,82824,Other
56022,82825,Other
56023,82826,Other
56024,82827,Other
56025,82828,Other
56026,82829,Other
56027,82830,Other
56028,82831,Other
56029,82832,Other
56030,82833,Other
56031,82834,Other
56032,82835,Other
56033,82836,Other
56034,82837,Other
56035,82838,Rock
56036,82850,Other
56037,82851,Other
56038,82852,Other
56039,82853,Other
56040,82854,Other
56041,82855,Other
56042,82856,Other
56043,82857,Other
56044,82858,Other
56045,82859,Other
56046,82860,Electronic
56047,82861,Electronic
56048,82862,Electronic
56049,82863,Electronic
56050,82864,Electronic
56051,82865,Electronic
56052,82866,Electronic
56053,82867,Electronic
56054,82868,Electronic
56055,82869,Electronic
56056,82870,Electronic
56057,82871,Electronic
56058,82872,Rock
56059,82873,Rock
56060,82874,Rock
56061,82875,Rock
56062,82876,Rock
56063,82877,Rock
56064,82878,Rock
56065,82879,Rock
56066,82880,Rock
56067,82881,Experimental
56068,82882,Experimental
56069,82883,Experimental
56070,82884,Experimental
56071,82885,Experimental
56072,82886,Experimental
56073,82887,Experimental
56074,82888,Experimental
56075,82889,Experimental
56076,82890,Experimental
56077,82891,Folk
56078,82892,Folk
56079,82893,Folk
56080,82894,Folk
56081,82895,Folk
56082,82896,Folk
56083,82897,Folk
56084,82898,Rock
56085,82899,Rock
56086,82900,Rock
56087,82901,Rock
56088,82902,Rock
56089,82903,Rock
56090,82904,Rock
56091,82905,Rock
56092,82906,Rock
56093,82907,Rock
56094,82908,Rock
56095,82909,Rock
56096,82910,Rock
56097,82911,Rock
56098,82912,Rock
56099,82913,Rock
56100,82914,Instrumental
56101,82915,Instrumental
56102,82916,Instrumental
56103,82917,Instrumental
56104,82918,Instrumental
56105,82919,Instrumental
56106,82920,Instrumental
56107,82921,Instrumental
56108,82928,Instrumental
56109,82929,Instrumental
56110,82930,Instrumental
56111,82931,Instrumental
56112,82932,Instrumental
56113,82933,Other
56114,82934,Other
56115,82935,Other
56116,82936,Other
56117,82937,Other
56118,82938,Other
56119,82939,Other
56120,82940,Other
56121,82941,Other
56122,82942,Other
56123,82943,Other
56124,82944,Other
56125,82945,Other
56126,82946,Other
56127,82975,Other
56128,82976,Other
56129,82977,Other
56130,82978,Other
56131,82979,Other
56132,82980,Other
56133,82981,Other
56134,82982,Other
56135,82989,Other
56136,82990,Other
56137,82991,Other
56138,82992,Other
56139,82993,Other
56140,82994,Other
56141,82995,Other
56142,82996,Other
56143,82999,Other
56144,83000,Other
56145,83002,Other
56146,83003,Other
56147,83004,Other
56148,83005,Other
56149,83006,Other
56150,83007,Other
56151,83008,Other
56152,83009,Other
56153,83010,Other
56154,83011,Other
56155,83012,Other
56156,83014,Other
56157,83015,Other
56158,83016,Other
56159,83017,Other
56160,83018,Other
56161,83019,Other
56162,83020,Other
56163,83021,Other
56164,83022,Other
56165,83023,Other
56166,83024,Other
56167,83025,Other
56168,83026,Other
56169,83027,Other
56170,83028,Other
56171,83029,Other
56172,83031,Other
56173,83032,Other
56174,83033,Other
56175,83034,Other
56176,83035,Other
56177,83036,Other
56178,83037,Other
56179,83038,Other
56180,83039,Other
56181,83040,Other
56182,83041,Rock
56183,83042,Rock
56184,83043,Rock
56185,83044,Rock
56186,83045,Rock
56187,83046,Rock
56188,83047,Rock
56189,83048,Other
56190,83049,Other
56191,83050,Other
56192,83051,Other
56193,83052,Other
56194,83053,Electronic
56195,83054,Electronic
56196,83055,Electronic
56197,83056,Electronic
56198,83057,Electronic
56199,83058,Electronic
56200,83059,Electronic
56201,83060,Electronic
56202,83061,Electronic
56203,83062,Electronic
56204,83063,Electronic
56205,83064,Electronic
56206,83065,Electronic
56207,83066,Electronic
56208,83067,Other
56209,83068,Other
56210,83069,Other
56211,83070,Other
56212,83071,Other
56213,83072,Other
56214,83073,Other
56215,83075,Other
56216,83076,Other
56217,83078,Other
56218,83079,Other
56219,83080,Other
56220,83081,Other
56221,83082,Other
56222,83083,Other
56223,83084,Other
56224,83085,Other
56225,83086,Other
56226,83087,Other
56227,83088,Other
56228,83089,Other
56229,83090,Other
56230,83091,Other
56231,83092,Rock
56232,83093,Rock
56233,83094,Rock
56234,83095,Rock
56235,83096,Rock
56236,83097,Rock
56237,83098,Rock
56238,83099,Rock
56239,83100,Rock
56240,83141,Other
56241,83142,Other
56242,83143,Other
56243,83144,Other
56244,83145,Other
56245,83146,Other
56246,83147,Other
56247,83148,Other
56248,83149,Other
56249,83150,Other
56250,83151,Other
56251,83152,Other
56252,83153,Other
56253,83154,Other
56254,83155,Other
56255,83156,Other
56256,83157,Other
56257,83158,Other
56258,83159,Other
56259,83160,Other
56260,83161,Other
56261,83162,Other
56262,83163,Other
56263,83164,Other
56264,83165,Other
56265,83166,Other
56266,83167,Other
56267,83168,Other
56268,83169,Other
56269,83170,Other
56270,83171,Other
56271,83172,Other
56272,83173,Other
56273,83174,Other
56274,83175,Other
56275,83176,Other
56276,83177,Other
56277,83178,Other
56278,83179,Other
56279,83180,Other
56280,83181,Other
56281,83182,Other
56282,83183,Other
56283,83184,Other
56284,83185,Other
56285,83187,Other
56286,83188,Other
56287,83189,Other
56288,83190,Other
56289,83191,Other
56290,83192,Other
56291,83193,Other
56292,83194,Other
56293,83195,Other
56294,83196,Experimental
56295,83197,Experimental
56296,83198,Experimental
56297,83199,Experimental
56298,83200,Experimental
56299,83201,Experimental
56300,83227,Rock
56301,83228,Rock
56302,83229,Rock
56303,83230,Other
56304,83231,Other
56305,83232,Other
56306,83233,Other
56307,83234,Other
56308,83236,Other
56309,83237,Other
56310,83238,Other
56311,83239,Other
56312,83240,Other
56313,83241,Other
56314,83244,Other
56315,83246,Other
56316,83247,Other
56317,83248,Other
56318,83249,Other
56319,83250,Other
56320,83251,Other
56321,83252,Other
56322,83253,Other
56323,83254,Other
56324,83255,Other
56325,83256,Other
56326,83257,Other
56327,83258,Other
56328,83259,Other
56329,83260,Other
56330,83261,Other
56331,83262,Other
56332,83263,Other
56333,83264,Other
56334,83265,Other
56335,83266,Other
56336,83267,Other
56337,83268,Other
56338,83269,Other
56339,83270,Other
56340,83271,Other
56341,83272,Other
56342,83273,Other
56343,83274,Other
56344,83275,Other
56345,83276,Other
56346,83277,Other
56347,83278,Other
56348,83279,Other
56349,83280,Other
56350,83281,Other
56351,83282,Other
56352,83283,Other
56353,83284,Other
56354,83285,Other
56355,83286,Other
56356,83287,Other
56357,83288,Other
56358,83289,Other
56359,83290,Other
56360,83291,Other
56361,83292,Other
56362,83293,Other
56363,83294,Other
56364,83295,Other
56365,83296,Other
56366,83297,Other
56367,83298,Other
56368,83299,Other
56369,83300,Other
56370,83301,Other
56371,83302,Other
56372,83303,Other
56373,83304,Other
56374,83305,Other
56375,83306,Other
56376,83307,Other
56377,83308,Other
56378,83309,Other
56379,83310,Other
56380,83311,Other
56381,83312,Other
56382,83313,Other
56383,83314,Other
56384,83315,Other
56385,83316,Other
56386,83317,Other
56387,83318,Other
56388,83319,Other
56389,83320,Other
56390,83321,Other
56391,83322,Other
56392,83323,Other
56393,83325,Other
56394,83326,Other
56395,83327,Other
56396,83328,Other
56397,83329,Other
56398,83330,Other
56399,83331,Other
56400,83332,Other
56401,83333,Other
56402,83334,Other
56403,83335,Other
56404,83336,Other
56405,83337,Other
56406,83338,Other
56407,83339,Other
56408,83340,Other
56409,83341,Other
56410,83342,Other
56411,83343,Rock
56412,83344,Electronic
56413,83345,Electronic
56414,83346,Electronic
56415,83347,Electronic
56416,83348,Electronic
56417,83349,Electronic
56418,83350,Electronic
56419,83351,Electronic
56420,83352,Electronic
56421,83353,Other
56422,83354,Other
56423,83355,Other
56424,83356,Other
56425,83357,Other
56426,83358,Other
56427,83359,Other
56428,83360,Other
56429,83361,Other
56430,83362,Other
56431,83363,Other
56432,83364,Other
56433,83365,Other
56434,83366,Other
56435,83367,Other
56436,83368,Other
56437,83369,Other
56438,83370,Other
56439,83371,Other
56440,83372,Other
56441,83373,Other
56442,83374,Other
56443,83375,Other
56444,83376,Other
56445,83377,Other
56446,83378,Other
56447,83379,Other
56448,83380,Other
56449,83381,Other
56450,83382,Other
56451,83383,Other
56452,83384,Other
56453,83385,Other
56454,83386,Other
56455,83387,Other
56456,83388,Other
56457,83390,Other
56458,83391,Other
56459,83392,Other
56460,83393,Other
56461,83394,Other
56462,83395,Other
56463,83396,Other
56464,83397,Other
56465,83398,Electronic
56466,83399,Electronic
56467,83400,Electronic
56468,83401,Electronic
56469,83402,Electronic
56470,83403,Electronic
56471,83404,Electronic
56472,83405,Electronic
56473,83406,Electronic
56474,83407,Electronic
56475,83408,Electronic
56476,83409,Electronic
56477,83410,Electronic
56478,83411,Electronic
56479,83412,Electronic
56480,83413,Electronic
56481,83414,Electronic
56482,83415,Electronic
56483,83416,Electronic
56484,83417,Electronic
56485,83418,Other
56486,83419,Other
56487,83420,Other
56488,83421,Other
56489,83422,Other
56490,83423,Other
56491,83424,Other
56492,83426,Other
56493,83427,Rock
56494,83428,Rock
56495,83429,Rock
56496,83430,Rock
56497,83431,Rock
56498,83432,Rock
56499,83433,Rock
56500,83434,Rock
56501,83435,Rock
56502,83437,Folk
56503,83438,Folk
56504,83439,Folk
56505,83440,Folk
56506,83441,Other
56507,83442,Other
56508,83443,Other
56509,83444,Other
56510,83445,Other
56511,83446,Other
56512,83447,Other
56513,83448,Other
56514,83449,Other
56515,83450,Rock
56516,83451,Rock
56517,83452,Rock
56518,83453,Rock
56519,83454,Rock
56520,83455,Rock
56521,83456,Rock
56522,83457,Rock
56523,83458,Rock
56524,83459,Rock
56525,83460,Rock
56526,83461,Rock
56527,83462,Rock
56528,83463,Rock
56529,83464,Other
56530,83465,Other
56531,83466,Other
56532,83467,Other
56533,83468,Other
56534,83469,Other
56535,83470,Other
56536,83471,Other
56537,83472,Other
56538,83475,Other
56539,83476,Other
56540,83477,Other
56541,83479,Other
56542,83480,Other
56543,83481,Other
56544,83482,Other
56545,83503,Experimental
56546,83504,Experimental
56547,83505,Experimental
56548,83506,Experimental
56549,83507,Pop
56550,83509,Pop
56551,83511,Pop
56552,83512,Pop
56553,83513,Pop
56554,83514,Other
56555,83515,Other
56556,83516,Other
56557,83517,Other
56558,83518,Other
56559,83519,Other
56560,83520,Other
56561,83521,Other
56562,83522,Other
56563,83539,Other
56564,83541,Other
56565,83542,Other
56566,83543,Other
56567,83544,Other
56568,83545,Other
56569,83546,Other
56570,83547,Other
56571,83549,Hip-Hop
56572,83550,Hip-Hop
56573,83551,Hip-Hop
56574,83552,Hip-Hop
56575,83553,Hip-Hop
56576,83554,Hip-Hop
56577,83555,Hip-Hop
56578,83556,Hip-Hop
56579,83557,Hip-Hop
56580,83558,Hip-Hop
56581,83559,Hip-Hop
56582,83560,Hip-Hop
56583,83561,Hip-Hop
56584,83562,Hip-Hop
56585,83563,Hip-Hop
56586,83564,Other
56587,83565,Other
56588,83566,Other
56589,83567,Other
56590,83568,Other
56591,83569,Other
56592,83570,Other
56593,83571,Other
56594,83572,Other
56595,83573,Other
56596,83574,Other
56597,83577,Other
56598,83589,Other
56599,83590,Other
56600,83591,Other
56601,83592,Other
56602,83593,Other
56603,83594,Other
56604,83595,Other
56605,83599,Other
56606,83600,Instrumental
56607,83601,Other
56608,83602,Other
56609,83603,Other
56610,83604,Other
56611,83605,Other
56612,83606,Other
56613,83607,Other
56614,83608,Other
56615,83609,Other
56616,83610,Other
56617,83611,Other
56618,83612,Instrumental
56619,83613,Instrumental
56620,83614,Instrumental
56621,83615,Other
56622,83616,Other
56623,83617,Other
56624,83618,Other
56625,83619,Other
56626,83620,Other
56627,83621,Other
56628,83622,Other
56629,83625,Rock
56630,83626,Rock
56631,83627,Rock
56632,83628,Rock
56633,83629,Rock
56634,83630,Rock
56635,83631,Rock
56636,83632,Rock
56637,83633,Rock
56638,83634,Rock
56639,83635,Rock
56640,83636,Rock
56641,83637,Rock
56642,83638,Jazz
56643,83639,Jazz
56644,83640,Jazz
56645,83641,Jazz
56646,83642,Jazz
56647,83643,Jazz
56648,83644,Jazz
56649,83645,Jazz
56650,83646,Jazz
56651,83647,Jazz
56652,83649,Other
56653,83650,Other
56654,83651,Other
56655,83652,Other
56656,83653,Other
56657,83654,Other
56658,83655,Other
56659,83656,Other
56660,83657,Other
56661,83658,Other
56662,83659,Other
56663,83660,Other
56664,83661,Other
56665,83662,Other
56666,83663,Other
56667,83664,Other
56668,83665,Other
56669,83666,Other
56670,83667,Other
56671,83668,Other
56672,83669,Other
56673,83670,Other
56674,83671,Other
56675,83672,Other
56676,83673,Other
56677,83674,Other
56678,83675,Other
56679,83676,Other
56680,83677,Other
56681,83678,Other
56682,83679,Other
56683,83680,Other
56684,83681,Other
56685,83682,Other
56686,83683,Other
56687,83684,Other
56688,83685,Other
56689,83686,Other
56690,83687,Other
56691,83688,Other
56692,83689,Other
56693,83690,Electronic
56694,83691,Electronic
56695,83692,Electronic
56696,83693,Electronic
56697,83694,Electronic
56698,83695,Electronic
56699,83696,Electronic
56700,83697,Other
56701,83698,Other
56702,83699,Other
56703,83700,Other
56704,83701,Other
56705,83703,Other
56706,83704,Other
56707,83705,Hip-Hop
56708,83706,Hip-Hop
56709,83707,Hip-Hop
56710,83708,Hip-Hop
56711,83709,Hip-Hop
56712,83710,Hip-Hop
56713,83711,Hip-Hop
56714,83712,Hip-Hop
56715,83713,Hip-Hop
56716,83714,Hip-Hop
56717,83715,Hip-Hop
56718,83716,Hip-Hop
56719,83717,Hip-Hop
56720,83718,Hip-Hop
56721,83719,Hip-Hop
56722,83720,Other
56723,83721,Other
56724,83722,Other
56725,83723,Other
56726,83724,Other
56727,83725,Other
56728,83726,Other
56729,83727,Other
56730,83728,Other
56731,83729,Other
56732,83730,Other
56733,83731,Other
56734,83732,Other
56735,83733,Other
56736,83734,Other
56737,83735,Other
56738,83736,Other
56739,83737,Other
56740,83738,Other
56741,83739,Other
56742,83740,Other
56743,83741,Other
56744,83742,Other
56745,83743,Other
56746,83744,Other
56747,83745,Other
56748,83746,Other
56749,83747,Other
56750,83748,Other
56751,83749,Other
56752,83750,Other
56753,83751,Other
56754,83752,Other
56755,83753,Other
56756,83754,Other
56757,83755,Other
56758,83762,Other
56759,83763,Other
56760,83764,Other
56761,83765,Other
56762,83766,Other
56763,83767,Other
56764,83768,Other
56765,83769,Other
56766,83770,Other
56767,83771,Other
56768,83772,Other
56769,83773,Other
56770,83774,Other
56771,83775,Other
56772,83776,Other
56773,83777,Other
56774,83778,Other
56775,83779,Other
56776,83780,Other
56777,83781,Other
56778,83782,Other
56779,83783,Hip-Hop
56780,83784,Hip-Hop
56781,83785,Hip-Hop
56782,83786,Hip-Hop
56783,83787,Hip-Hop
56784,83789,Rock
56785,83790,Rock
56786,83791,Rock
56787,83792,Other
56788,83793,Other
56789,83794,Other
56790,83795,Other
56791,83796,Other
56792,83797,Other
56793,83798,Other
56794,83799,Other
56795,83800,Other
56796,83801,Other
56797,83802,Other
56798,83803,Other
56799,83804,Other
56800,83805,Other
56801,83806,Other
56802,83807,Other
56803,83808,Other
56804,83809,Other
56805,83810,Other
56806,83811,Other
56807,83812,Other
56808,83813,Jazz
56809,83818,Other
56810,83819,Other
56811,83820,Other
56812,83821,Rock
56813,83822,Rock
56814,83823,Rock
56815,83824,Rock
56816,83825,Rock
56817,83826,Rock
56818,83828,Rock
56819,83829,Rock
56820,83830,Rock
56821,83831,Other
56822,83832,Other
56823,83833,Other
56824,83834,Other
56825,83835,Other
56826,83836,Other
56827,83837,Other
56828,83838,Other
56829,83839,Other
56830,83840,Other
56831,83841,Other
56832,83842,Other
56833,83843,Other
56834,83844,Other
56835,83845,Other
56836,83846,Other
56837,83847,Other
56838,83848,Other
56839,83849,Other
56840,83850,Other
56841,83851,Other
56842,83852,Other
56843,83853,Other
56844,83854,Other
56845,83855,Other
56846,83856,Rock
56847,83857,Rock
56848,83858,Rock
56849,83859,Rock
56850,83860,Rock
56851,83861,Rock
56852,83863,Rock
56853,83864,Rock
56854,83865,Rock
56855,83866,Rock
56856,83867,Rock
56857,83868,Rock
56858,83869,Rock
56859,83870,Rock
56860,83871,Rock
56861,83872,Rock
56862,83873,Rock
56863,83874,Rock
56864,83875,Other
56865,83884,Other
56866,83885,Other
56867,83886,Other
56868,83887,Other
56869,83888,Other
56870,83889,Other
56871,83890,Other
56872,83891,Other
56873,83892,Other
56874,83893,Experimental
56875,83894,Experimental
56876,83895,Experimental
56877,83896,Experimental
56878,83897,Experimental
56879,83898,Experimental
56880,83899,Experimental
56881,83900,Experimental
56882,83901,Experimental
56883,83902,Experimental
56884,83903,Experimental
56885,83904,Experimental
56886,83905,Experimental
56887,83906,Experimental
56888,83907,Experimental
56889,83908,Experimental
56890,83909,Experimental
56891,83910,Experimental
56892,83911,Experimental
56893,83912,Experimental
56894,83913,Experimental
56895,83914,Other
56896,83915,Other
56897,83916,Other
56898,83917,Other
56899,83918,Other
56900,83919,Other
56901,83920,Other
56902,83921,Other
56903,83942,Experimental
56904,83943,Experimental
56905,83944,Experimental
56906,83945,Experimental
56907,83946,Experimental
56908,83947,Experimental
56909,83948,Experimental
56910,83949,Experimental
56911,83950,Experimental
56912,83951,Experimental
56913,83952,Experimental
56914,83953,Experimental
56915,83954,Experimental
56916,83955,Experimental
56917,83956,Experimental
56918,83957,Experimental
56919,83958,Experimental
56920,83959,Experimental
56921,83960,Experimental
56922,83961,Experimental
56923,83962,Experimental
56924,83963,Experimental
56925,83964,Experimental
56926,83965,Experimental
56927,83966,Experimental
56928,83967,Rock
56929,83968,Rock
56930,83969,Rock
56931,83970,Rock
56932,83971,Rock
56933,83972,Rock
56934,83973,Other
56935,83974,Other
56936,83975,Other
56937,83976,Other
56938,83977,Other
56939,83978,Other
56940,83979,Other
56941,83980,Other
56942,83981,Other
56943,83982,Other
56944,83983,Other
56945,83984,Other
56946,83985,Other
56947,83986,Other
56948,83987,Other
56949,83988,Other
56950,83990,Other
56951,83991,Other
56952,83992,Other
56953,83993,Other
56954,83994,Other
56955,83995,Other
56956,83996,Other
56957,83999,Other
56958,84000,Other
56959,84001,Other
56960,84002,Other
56961,84003,Other
56962,84004,Other
56963,84005,Other
56964,84006,Other
56965,84007,Other
56966,84008,Other
56967,84009,Folk
56968,84010,Folk
56969,84011,Folk
56970,84012,Folk
56971,84013,Folk
56972,84014,Folk
56973,84015,Experimental
56974,84016,Other
56975,84017,Other
56976,84018,Other
56977,84019,Other
56978,84020,Other
56979,84021,Other
56980,84032,Other
56981,84033,Other
56982,84034,Other
56983,84035,Other
56984,84036,Other
56985,84037,Other
56986,84038,Other
56987,84039,Other
56988,84040,Other
56989,84041,Other
56990,84042,Other
56991,84043,Other
56992,84049,Other
56993,84050,Other
56994,84051,Other
56995,84053,Other
56996,84054,Experimental
56997,84055,Experimental
56998,84056,Experimental
56999,84057,Experimental
57000,84058,Experimental
57001,84087,Electronic
57002,84088,Electronic
57003,84089,Electronic
57004,84090,Electronic
57005,84091,Electronic
57006,84092,Electronic
57007,84093,Electronic
57008,84094,Electronic
57009,84095,Electronic
57010,84096,Electronic
57011,84097,Electronic
57012,84098,Other
57013,84099,Other
57014,84100,Other
57015,84101,Other
57016,84102,Other
57017,84103,Hip-Hop
57018,84104,Hip-Hop
57019,84105,Hip-Hop
57020,84106,Hip-Hop
57021,84107,Hip-Hop
57022,84108,Hip-Hop
57023,84109,Hip-Hop
57024,84111,Hip-Hop
57025,84112,Other
57026,84113,Other
57027,84114,Other
57028,84115,Other
57029,84117,Other
57030,84118,Other
57031,84119,Other
57032,84121,Other
57033,84122,Other
57034,84123,Other
57035,84124,Other
57036,84125,Other
57037,84127,Other
57038,84128,Other
57039,84129,Other
57040,84130,Other
57041,84131,Other
57042,84132,Other
57043,84133,Other
57044,84134,Other
57045,84135,Experimental
57046,84136,Experimental
57047,84137,Experimental
57048,84138,Experimental
57049,84139,Experimental
57050,84140,Experimental
57051,84141,Experimental
57052,84142,Experimental
57053,84143,Experimental
57054,84144,Experimental
57055,84146,Other
57056,84151,Other
57057,84152,Experimental
57058,84153,Other
57059,84154,Folk
57060,84155,Folk
57061,84156,Folk
57062,84157,Folk
57063,84158,Folk
57064,84159,Folk
57065,84160,Folk
57066,84161,Folk
57067,84162,Other
57068,84163,Other
57069,84164,Other
57070,84165,Other
57071,84166,Other
57072,84167,Other
57073,84168,Other
57074,84169,Other
57075,84170,Electronic
57076,84171,Electronic
57077,84172,Electronic
57078,84173,Electronic
57079,84174,Electronic
57080,84175,Other
57081,84176,Other
57082,84183,Other
57083,84184,Other
57084,84185,Other
57085,84186,Other
57086,84187,Other
57087,84188,Other
57088,84189,Other
57089,84190,Other
57090,84191,Other
57091,84192,Other
57092,84193,Other
57093,84194,Other
57094,84195,Electronic
57095,84196,Electronic
57096,84197,Electronic
57097,84198,Electronic
57098,84199,Electronic
57099,84200,Electronic
57100,84201,Electronic
57101,84202,Electronic
57102,84205,Experimental
57103,84206,Experimental
57104,84207,Experimental
57105,84208,Experimental
57106,84209,Other
57107,84211,Other
57108,84212,Other
57109,84213,Other
57110,84215,Other
57111,84223,Other
57112,84224,Other
57113,84225,Other
57114,84226,Other
57115,84227,Other
57116,84228,Other
57117,84229,Other
57118,84230,Other
57119,84231,Other
57120,84232,Other
57121,84233,Other
57122,84234,Other
57123,84235,Other
57124,84236,Experimental
57125,84238,Other
57126,84248,Other
57127,84249,Other
57128,84250,Other
57129,84251,Other
57130,84252,Other
57131,84253,Other
57132,84254,Other
57133,84255,Other
57134,84256,Other
57135,84257,Other
57136,84258,Other
57137,84261,Electronic
57138,84262,Electronic
57139,84263,Electronic
57140,84264,Electronic
57141,84273,Other
57142,84274,Other
57143,84275,Other
57144,84276,Other
57145,84277,Other
57146,84278,Other
57147,84279,Other
57148,84280,Other
57149,84281,Other
57150,84282,Other
57151,84283,Rock
57152,84284,Rock
57153,84285,Rock
57154,84286,Rock
57155,84287,Rock
57156,84288,Rock
57157,84289,Rock
57158,84290,Rock
57159,84291,Rock
57160,84292,Rock
57161,84293,Rock
57162,84294,Rock
57163,84295,Other
57164,84310,Experimental
57165,84311,Other
57166,84312,Experimental
57167,84313,Experimental
57168,84314,Experimental
57169,84315,Experimental
57170,84316,Experimental
57171,84317,Experimental
57172,84318,Experimental
57173,84319,Other
57174,84320,Other
57175,84321,Other
57176,84322,Other
57177,84323,Other
57178,84324,Experimental
57179,84325,Experimental
57180,84326,Experimental
57181,84327,Experimental
57182,84328,Experimental
57183,84329,Experimental
57184,84330,Experimental
57185,84333,Other
57186,84334,Other
57187,84335,Other
57188,84336,Other
57189,84337,Other
57190,84338,Other
57191,84339,Other
57192,84340,Other
57193,84341,Other
57194,84342,Other
57195,84343,Other
57196,84344,Other
57197,84345,Other
57198,84346,Other
57199,84347,Other
57200,84348,Other
57201,84349,Other
57202,84350,Other
57203,84351,Other
57204,84352,Other
57205,84353,Other
57206,84354,Other
57207,84355,Other
57208,84356,Other
57209,84357,Other
57210,84358,Other
57211,84364,Other
57212,84365,Other
57213,84366,Other
57214,84367,Other
57215,84368,Other
57216,84369,Other
57217,84370,Other
57218,84371,Other
57219,84372,Other
57220,84373,Other
57221,84374,Other
57222,84375,Other
57223,84376,Other
57224,84377,Other
57225,84378,Other
57226,84379,Other
57227,84380,Other
57228,84381,Other
57229,84382,Other
57230,84383,Rock
57231,84384,Rock
57232,84385,Rock
57233,84386,Rock
57234,84387,Rock
57235,84388,Rock
57236,84389,Rock
57237,84390,Rock
57238,84391,Rock
57239,84392,Rock
57240,84393,Rock
57241,84394,Rock
57242,84395,Rock
57243,84396,Other
57244,84397,Other
57245,84398,Other
57246,84399,Other
57247,84400,Other
57248,84401,Other
57249,84402,Other
57250,84403,Other
57251,84404,Other
57252,84405,Experimental
57253,84406,Experimental
57254,84407,Experimental
57255,84408,Experimental
57256,84409,Experimental
57257,84410,Experimental
57258,84411,Experimental
57259,84412,Experimental
57260,84413,Experimental
57261,84414,Experimental
57262,84415,Experimental
57263,84416,Experimental
57264,84417,Experimental
57265,84418,Experimental
57266,84419,Experimental
57267,84420,Experimental
57268,84421,Experimental
57269,84422,Experimental
57270,84423,Experimental
57271,84424,Experimental
57272,84425,Experimental
57273,84426,Experimental
57274,84427,Experimental
57275,84428,Experimental
57276,84429,Experimental
57277,84430,Experimental
57278,84431,Experimental
57279,84432,Experimental
57280,84433,Experimental
57281,84434,Experimental
57282,84435,Other
57283,84436,Other
57284,84437,Other
57285,84438,Other
57286,84439,Other
57287,84440,Other
57288,84441,Other
57289,84442,Other
57290,84443,Electronic
57291,84444,Electronic
57292,84445,Electronic
57293,84446,Electronic
57294,84447,Electronic
57295,84448,Electronic
57296,84449,Electronic
57297,84450,Experimental
57298,84451,Experimental
57299,84452,Experimental
57300,84453,Experimental
57301,84454,Experimental
57302,84455,Experimental
57303,84456,Other
57304,84457,Other
57305,84458,Other
57306,84459,Other
57307,84460,Other
57308,84461,Other
57309,84462,Other
57310,84463,Other
57311,84464,Other
57312,84465,Other
57313,84466,Other
57314,84467,Other
57315,84468,Other
57316,84469,Other
57317,84470,Other
57318,84471,Other
57319,84472,Other
57320,84473,Other
57321,84474,Other
57322,84475,Other
57323,84476,Other
57324,84477,Other
57325,84478,Other
57326,84479,Other
57327,84480,Other
57328,84481,Other
57329,84482,Other
57330,84483,Electronic
57331,84484,Electronic
57332,84485,Electronic
57333,84486,Electronic
57334,84496,Other
57335,84497,Other
57336,84498,Other
57337,84499,Other
57338,84500,Other
57339,84501,Other
57340,84502,Other
57341,84503,Other
57342,84504,Other
57343,84505,Other
57344,84507,Other
57345,84515,Hip-Hop
57346,84516,Hip-Hop
57347,84517,Hip-Hop
57348,84518,Hip-Hop
57349,84519,Hip-Hop
57350,84520,Hip-Hop
57351,84521,Experimental
57352,84522,Experimental
57353,84523,Experimental
57354,84524,Experimental
57355,84528,Other
57356,84529,Experimental
57357,84530,Experimental
57358,84531,Experimental
57359,84532,Experimental
57360,84533,Experimental
57361,84534,Experimental
57362,84535,Experimental
57363,84536,Experimental
57364,84537,Experimental
57365,84538,Experimental
57366,84539,Experimental
57367,84540,Experimental
57368,84541,Experimental
57369,84544,Experimental
57370,84545,Experimental
57371,84546,Experimental
57372,84547,Experimental
57373,84549,Experimental
57374,84550,Experimental
57375,84551,Experimental
57376,84552,Experimental
57377,84553,Other
57378,84554,Other
57379,84555,Other
57380,84556,Other
57381,84557,Other
57382,84558,Other
57383,84559,Other
57384,84560,Other
57385,84561,Other
57386,84562,Other
57387,84563,Other
57388,84564,Other
57389,84565,Other
57390,84566,Other
57391,84567,Electronic
57392,84568,Electronic
57393,84569,Electronic
57394,84570,Electronic
57395,84571,Electronic
57396,84572,Electronic
57397,84573,Electronic
57398,84574,Other
57399,84575,Other
57400,84576,Other
57401,84577,Other
57402,84578,Other
57403,84579,Other
57404,84580,Other
57405,84581,Other
57406,84582,Other
57407,84583,Other
57408,84584,Other
57409,84585,Other
57410,84586,Other
57411,84587,Other
57412,84588,Other
57413,84589,Other
57414,84590,Other
57415,84591,Other
57416,84592,Other
57417,84593,Other
